query_language,tier,relation_sides,relevance_grade,title,year,type,type_label,venue,publisher,authors,doi,url,cited_by_count,crawl_query,has_abstract
en,relaxed,arab,C_单边_文旅核心,PENGEMBANGAN PARIWISATA HALAL DI INDONESIA MELALUI KONSEP SMART TOURISM,2020,journal-article,期刊论文,Tornare,Universitas Padjadjaran,Hendry Ferdiansyah,10.24198/tornare.v2i1.25831,https://doi.org/10.24198/tornare.v2i1.25831,9,China halal tourism,True
en,relaxed,arab,C_单边_文旅核心,POTENSI HALAL TOURISM DI MASJID NASIONAL AL-AKBAR SURABAYA,2020,journal-article,期刊论文,Jurnal Ekonomi Syariah Teori dan Terapan,Universitas Airlangga,Mulyatiningsih Mulyatiningsih; Sri Herianingrum,10.20473/vol7iss20207pp1205-1213,https://doi.org/10.20473/vol7iss20207pp1205-1213,0,China halal tourism,True
en,relaxed,china,C_单边_文旅核心,Participatory Management for Cultural Heritage: Social Media and Chinese Urban Landscape,2020,book-chapter,图书章节,Communications in Computer and Information Science,Springer International Publishing,Xiaoxu Liang,10.1007/978-3-030-50732-9_40,https://doi.org/10.1007/978-3-030-50732-9_40,4,Chinese Arab cultural heritage,False
en,relaxed,china,C_单边_文旅核心,Perceived constraint and negotiation of Chinese outbound senior tourists,2020,journal-article,期刊论文,Anatolia,Informa UK Limited,Jun Wen; Chung-En Yu; Songshan (Sam) Huang; Edmund Goh,10.1080/13032917.2020.1711786,https://doi.org/10.1080/13032917.2020.1711786,21,Chinese Arab tourists,False
en,relaxed,china,C_单边_文旅核心,Perceiving North Korea through Chinese tourists’ eyes,2020,journal-article,期刊论文,Tourism Review,Emerald,Zhiyong Li; Fangxuan (Sam) Li; Chris Ryan,10.1108/tr-12-2019-0488,https://doi.org/10.1108/tr-12-2019-0488,8,Chinese Arab tourists,True
en,relaxed,china,C_单边_文旅核心,Perceiving the Silk Road Archipelago: Archipelagic relations within the ancient and 21st-Century Maritime Silk Road,2020,journal-article,期刊论文,Island Studies Journal,Island Studies Journal,Baoxia Xie; Xianlong Zhu; Adam Grydehøj,10.24043/isj.118,https://doi.org/10.24043/isj.118,14,silk road tourism,True
en,relaxed,china,C_单边_文旅核心,Perceptions of safety among visitors to China: feeling safe in an unfamiliar environment,2020,journal-article,期刊论文,Safer Communities,Emerald,Yongguang Zou; Rob I. Mawby,10.1108/sc-03-2020-0011,https://doi.org/10.1108/sc-03-2020-0011,6,Arab visitors China,True
en,relaxed,china,C_单边_文旅核心,Philosophy and value in irrigation heritage in China *,2020,journal-article,期刊论文,Irrigation and Drainage,Wiley,Yunpeng Li; Xuming Tan; Bo Zhou,10.1002/ird.2453,https://doi.org/10.1002/ird.2453,5,China Arab heritage,True
en,relaxed,china,C_单边_文旅核心,Poland–China Relations,2020,book-chapter,图书章节,China and Central Europe,Ludovika Egyetemi Kiadó,Justyna Szczudlik,10.36250/00839_06,https://doi.org/10.36250/00839_06,2,China Arab relations,True
en,relaxed,china,C_单边_文旅核心,Post-COVID-19 Chinese domestic tourism market recovery: potential influence of traditional Chinese medicine on tourist behaviour,2020,journal-article,期刊论文,Anatolia,Informa UK Limited,Jun Wen; Carol Chunfeng Wang; Metin Kozak,10.1080/13032917.2020.1768335,https://doi.org/10.1080/13032917.2020.1768335,38,Chinese Gulf tourism,False
en,relaxed,china,C_单边_文旅核心,Potential Spillover Effects of China’s Belt and Road Initiative on Chinese Tourism to Australia: A Marketing Perspective,2020,book-chapter,图书章节,China and the New Silk Road,Springer International Publishing,Xiumei Guo; Michael Volgger; Songshan (Sam) Huang; Li Xu,10.1007/978-3-030-43399-4_19,https://doi.org/10.1007/978-3-030-43399-4_19,2,Belt and Road tourism,False
en,relaxed,arab,C_单边_文旅核心,Preservation of Syria’s Cultural and Historical Heritage: the World Politics Aspects,2020,journal-article,期刊论文,"Общество: политика, экономика, право","HORS Publishing House, LLC",St. Petersburg State University; Alina Sergeyevna Bulatova,10.24158/pep.2020.2.6,https://doi.org/10.24158/pep.2020.2.6,0,China Arab cultural heritage preservation,True
en,relaxed,arab,C_单边_文旅核心,Problems and prospects of creating health tourism villages as a potential for developing medical tourism in the Islamic Republic of Iran (Case study: Yazd province),2020,journal-article,期刊论文,"South of Russia: ecology, development",Institute of Applied Ecology,S. S. Hosseini; M. Tagvayi; Z. V. Ataev; V. V. Bratkov,10.18470/1992-1098-2020-3-97-116,https://doi.org/10.18470/1992-1098-2020-3-97-116,2,Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Prospects of Bangladesh as a halal tourism destination,2020,journal-article,期刊论文,Journal of Halal Product and Research,Universitas Airlangga,Md. Tariqul Islam,10.20473/jhpr.vol.3-issue.2.51-62,https://doi.org/10.20473/jhpr.vol.3-issue.2.51-62,3,China halal tourism,True
en,relaxed,china,C_单边_文旅核心,Push and Pull Factors Influencing the Winter Sport Tourists in China: The Case of Leisure Skiers,2020,journal-article,期刊论文,Sage Open,SAGE Publications,Xinghua Wang; James J. Zhang; Guandong Song; Xia Wan,10.1177/2158244020938739,https://doi.org/10.1177/2158244020938739,26,China Arab tourists,True
en,relaxed,arab,C_单边_文旅核心,Push and Pull Motivations on Halal Tourism,2020,journal-article,期刊论文,Journal of Indonesian Tourism and Development Studies,Brawijaya University,Faulina Faulina; Efni Siregar; Vivianti Novita; Siti Arimbi,10.21776/ub.jitode.2020.008.02.02,https://doi.org/10.21776/ub.jitode.2020.008.02.02,5,China halal tourism,True
en,relaxed,arab,C_单边_文旅核心,RELIGIOUS TOURISM DEVELOPMENT MODEL IN BANYUWANGI,2020,journal-article,期刊论文,International Journal of Applied Sciences in Tourism and Events,Politeknik Negeri Bali,Universitas 17 Agustus 1945 Banyuwangi; Adytira Rahman; Mochamad Ardi Setyawan; Universitas 17 Agustus 1945 Banyuwangi,10.31940/ijaste.v4i2.1717,https://doi.org/10.31940/ijaste.v4i2.1717,0,religious tourism,True
en,relaxed,china,C_单边_文旅核心,RESEARCH ON CHINA MONGOLIA ECONOMIC AND TRADE COOPERATION,2020,journal-article,期刊论文,International Journal of Innovative Technologies in Economy,RS Global Sp. z O.O.,Mavidkhaan Baasandulam,10.31435/rsglobal_ijite/30092020/7157,https://doi.org/10.31435/rsglobal_ijite/30092020/7157,0,China Arab cooperation,True
en,relaxed,arab,C_单边_文旅核心,RESIDENTS’ PERCEPTIONS TOWARD SUPPORT FOR TOURISM DEVELOPMENT IN SAUDI ARABIA,2020,journal-article,期刊论文,International Journal of Industrial Management,Universiti Malaysia Pahang Al-Sultan Abdullah Press (UMPSA Press),Mohammed Alawi Al-sakkaf; Zurina Mohaidin; Yulita Hanum Iskandar,10.15282/ijim.7.0.2020.5755,https://doi.org/10.15282/ijim.7.0.2020.5755,3,China Saudi Arabia tourism,True
en,relaxed,china,C_单边_文旅核心,"RESULT STUDY OF DESTINATION AND SATISFACTION OF CHINESE TOURISTS, VISITING MONGOLIA",2020,proceedings-article,会议论文,International Trends in Science and Technology,RS Global Sp. z O.O.,B. Urnult; Badam Ariya,10.31435/rsglobal_conf/30112020/7268,https://doi.org/10.31435/rsglobal_conf/30112020/7268,0,Chinese Arab tourists,False
en,relaxed,china,C_单边_文旅核心,"Relational Authenticity and Reconstructed Heritage Space: A Balance of Heritage Preservation, Tourism, and Urban Renewal in Luoyang Silk Road Dingding Gate",2020,journal-article,期刊论文,Sustainability,MDPI AG,Xiaoyan Su; Gary Gordon Sigley; Changqing Song,10.3390/su12145830,https://doi.org/10.3390/su12145830,21,Silk Road heritage China,True
en,relaxed,arab,C_单边_文旅核心,Relational Embeddedness and Arab Cultural Basic Values,2020,book-chapter,图书章节,European Entrepreneurship Research and Practice,Emerald Publishing Limited,Massimiliano M. Pellegrini; Dina Saman; Ibrahim Rebhi-Tari; Damiano Petrolo,10.1108/978-1-64802-041-420251004,https://doi.org/10.1108/978-1-64802-041-420251004,0,China Arab cultural exchange,True
en,relaxed,china,C_单边_文旅核心,"Relationship Analysis of Tourism Social Media Marketing Attributes on Tourism Commitment, Tourism Image, Tourism Satisfaction, Reuse Intention: Targeting Chinese Visitors to Korea",2020,journal-article,期刊论文,Journal of Tourism and Leisure Research,The Korea Academic Society Of Tourism And Leisure,Dong-Feng Chen; Hyun-Jee Park,10.31336/jtlr.2020.9.32.9.5,https://doi.org/10.31336/jtlr.2020.9.32.9.5,0,Chinese Arab tourism,False
en,relaxed,china,D_单边_弱文旅,Renegotiating Belt and Road cooperation: social resistance in a Sino–Myanmar copper mine,2020,journal-article,期刊论文,Third World Quarterly,Informa UK Limited,Debby Sze Wan Chan; Ngai Pun,10.1080/01436597.2020.1807928,https://doi.org/10.1080/01436597.2020.1807928,25,Sino-Arab cooperation,False
en,relaxed,china,D_单边_弱文旅,Research on Cross-Cultural Communication and Management of Multinational Enterprises Under the Belt and Road Initiative — Taking WS Company’s China-Kazakhstan Project Cooperation as an Example,2020,proceedings-article,会议论文,Proceedings of the 6th International Conference on Humanities and Social Science Research (ICHSSR2020),Atlantis Press,Modanov Bashir; Hongyan Gao,10.2991/assehr.k.200428.042,https://doi.org/10.2991/assehr.k.200428.042,0,Belt and Road cultural cooperation,False
en,relaxed,china,C_单边_文旅核心,Resident perceptions of Chinese tourists in Thailand,2020,journal-article,期刊论文,Tourism Review,Emerald,Zhiyong Li; Honglin Chen; Songshan (Sam) Huang; Phakcharee Wanichwasin; Rui Cui,10.1108/tr-10-2019-0443,https://doi.org/10.1108/tr-10-2019-0443,26,Chinese Arab tourists,True
en,relaxed,arab,C_单边_文旅核心,Role of Hajj and Umrah (Pilgrimage Tourism) in Saudi Arabian Economy,2020,journal-article,期刊论文,International Journal of Mechanical and Production Engineering Research and Development,Transstellar Journal Publications and Research Consultancy Private Limited,"Ali A. Alalmai et al., Ali A. Alalmai et al.,; TJPRC",10.24247/ijmperdoct202066,https://doi.org/10.24247/ijmperdoct202066,3,China Saudi tourism,False
en,relaxed,china,C_单边_文旅核心,Rural stay: a new type of rural tourism in China,2020,journal-article,期刊论文,Journal of Travel &amp; Tourism Marketing,Informa UK Limited,Hao Cheng; Zhao Yang; Shi-Jie Liu,10.1080/10548408.2020.1812467,https://doi.org/10.1080/10548408.2020.1812467,48,China Riyadh tourism,False
en,relaxed,china,C_单边_文旅核心,Russia and China in the field of international tourism,2020,journal-article,期刊论文,Vestnik of Saint Petersburg University. Philosophy and Conflict Studies,Saint Petersburg State University,St. Petersburg State University; Anna S. Matveevskaya; Sergey N. Pogodin; Peter the Great St. Petersburg Polytechnic University; Jun Tao Wang; Peter the Great St. Petersburg Polytechnic University,10.21638/spbu17.2020.214,https://doi.org/10.21638/spbu17.2020.214,6,China Arab tourism,True
en,relaxed,china,C_单边_文旅核心,Russian-Chinese cooperation in the tourism projects as factor of world politics,2020,book-chapter,图书章节,DIGEST OF WORLD POLITICS. ANNUAL REVIEW. VOLUME 10,St. Petersburg State University,St. Petersburg State University; Anna S. Matveevskaya,10.21638/11701/26868318.26,https://doi.org/10.21638/11701/26868318.26,0,Chinese Gulf tourism,True
en,relaxed,arab,C_单边_文旅核心,SERVICE QUALITY OF HOTELS SERVING SAUDI TOURISM INDUSTRY,2020,journal-article,期刊论文,International Journal for Quality Research,"Faculty of Engineering, University of Kragujevac",Yousef Awad Alsharari,10.24874/ijqr14.04-02,https://doi.org/10.24874/ijqr14.04-02,2,China Saudi tourism,False
en,relaxed,china,C_单边_文旅核心,SOCIO-CULTURAL FOUNDATIONS OF CHINESE RELIGIOUS TOURISM,2020,proceedings-article,会议论文,RUSSIA AND CHINA: A VECTOR OF DEVELOPMENT,Amur State University,O.V. Pelevina  Amur state University; O.V. Pelevina,10.22250/rc.2019.2.84,https://doi.org/10.22250/rc.2019.2.84,0,Chinese Arab tourism,False
en,relaxed,arab,C_单边_文旅核心,STRENGTHENING HALAL TOURISM DEVELOPMENT IN RIAU PROVINCE IN INDONESIA,2020,journal-article,期刊论文,International Journal of Islamic Business,"UUM Press, Universiti Utara Malaysia",Khodijah Ishak; Akhmad Afandi Mahfudz; Yuswar Zainul Basri; Tatik Mariyanti; Zulhelmy Zulhelmy,10.32890/ijib2020.5.2.5,https://doi.org/10.32890/ijib2020.5.2.5,0,China halal tourism,True
en,relaxed,china,D_单边_弱文旅,Serosurvey of SARS-CoV-2 among hospital visitors in China,2020,journal-article,期刊论文,Cell Research,Springer Science and Business Media LLC,Wenhua Liang; Yongping Lin; Jianping Bi; Jianfu Li; Ying Liang; Sook-San Wong; Mark Zanin; Zifeng Yang; Caichen Li; Ran Zhong; Guowu Jiang; Guang Han; Desheng Hu; Jianxing He; Nanshan Zhong,10.1038/s41422-020-0371-0,https://doi.org/10.1038/s41422-020-0371-0,9,Arab visitors China,False
en,relaxed,china,C_单边_文旅核心,Silk Road archipelagos: Islands of the Belt and Road Initiative,2020,journal-article,期刊论文,Island Studies Journal,Island Studies Journal,Adam Grydehøj; Sasha Davis; Rui Guo; Huan Zhang,10.24043/isj.137,https://doi.org/10.24043/isj.137,8,Belt and Road Initiative,True
en,relaxed,china,C_单边_文旅核心,Sino-Russian cooperation as the basis for Greater Eurasia,2020,journal-article,期刊论文,Human Affairs,Walter de Gruyter GmbH,Alexander Lukin,10.1515/humaff-2020-0017,https://doi.org/10.1515/humaff-2020-0017,5,Sino-Arab cooperation,True
en,relaxed,china,D_单边_弱文旅,Sino‐nasal outcome test–22: Cross‐cultural adaptation and validation in Russian speaking patients,2020,journal-article,期刊论文,Clinical Otolaryngology,Wiley,Netanel Eisenbach; Sofi Matot; Achia Nemet; Eyal Sela; Tal Marshak; Ohad Ronen,10.1111/coa.13505,https://doi.org/10.1111/coa.13505,17,Sino-Arab cultural exchange,True
en,relaxed,china,C_单边_文旅核心,Slovenia–China (Economic) Relations,2020,book-chapter,图书章节,China and Central Europe,Ludovika Egyetemi Kiadó,Marjan Svetličič,10.36250/00839_10,https://doi.org/10.36250/00839_10,0,China Arab relations,True
en,relaxed,arab,C_单边_文旅核心,Smart Halal Destination Ecosystem: The Exploration of Halal Tourism Ecosystem Model,2020,journal-article,期刊论文,Masyarakat Pariwisata : Journal of Community Services in Tourism,Sekolah Tinggi Pariwisata Bandung,Sumaryadi Sumaryadi; Anang Sutono; Wisnu Rahtomo; Christian Helmy Rumayar; Faisal Fahdian Puksi,10.34013/mp.v1i1.345,https://doi.org/10.34013/mp.v1i1.345,5,China halal tourism,True
en,relaxed,arab,C_单边_文旅核心,"Smart Technology Applications in Tourism and Hospitality Industry of The New Administrative Capital, Egypt.",2020,journal-article,期刊论文,Journal of Association of Arab Universities for Tourism and Hospitality,Egypts Presidential Specialized Council for Education and Scientific Research,Ghada Abdelmoaty; Shimaa Soliman,10.21608/jaauth.2020.47549.1085,https://doi.org/10.21608/jaauth.2020.47549.1085,8,Chinese Egypt tourism,False
en,relaxed,arab,C_单边_文旅核心,Staging Israel/Palestine: The geopolitical imaginaries of international tourism,2020,journal-article,期刊论文,Environment and Planning C: Politics and Space,SAGE Publications,Connie Yang,10.1177/2399654420915573,https://doi.org/10.1177/2399654420915573,10,China Palestine tourism,True
en,relaxed,china,C_单边_文旅核心,Strategi Maritime Silk Road China dan dampaknya pada Keamanan Maritim Indonesia,2020,journal-article,期刊论文,Indonesian Journal of Peace and Security Studies (IJPSS),Universitas Mataram,Ismah Rustam,10.29303/ijpss.v2i2.44,https://doi.org/10.29303/ijpss.v2i2.44,2,Silk Road tourism China,True
en,relaxed,arab,C_单边_文旅核心,Strategic Business Enablers and Infrastructure Insights of the Saudi Arabian Tourism Industry,2020,book-chapter,图书章节,"Advances in Hospitality, Tourism, and the Services Industry",IGI Global,Nadeem Ahmed Bashir; Premkumar Balaraman; Aroop Mukherjee,10.4018/978-1-7998-2603-3.ch003,https://doi.org/10.4018/978-1-7998-2603-3.ch003,0,China Saudi tourism,True
