query_language,title,year,venue,authors,doi,openalex_url,matched_keywords,relation_sides,cited_by_count,type
ar,"تأملات في قانون الجوازات :, دراسة تحليلية لقانون جوازات السفر العراقي المرقم 32 لسنة 2015 النافذ",2017,,علي عبدالعباس نعيم,10.33762/1954-000-025-005,https://openalex.org/W2941257465,['السفر'],arab,0,article
ar,رؤية تصميمية معاصرة قائمة على الدمج بين جماليات الفن الفرعوني والنوبي بتأثيرات الترکيب النسجي المبردي في تصميم وتنفيذ تذکارات سياحية,2022,مجلة بحوث التربية النوعية,وفاء محمد محمد سماحة,10.21608/mbse.2022.125445.1132,https://openalex.org/W4226318481,['السائحين'],arab,0,article
ar,أثر استخدام نظم ذكاء الأعمال على تنمية السياحة الإفتراضية دراسة ميدانية على قطاع السياحة المصرية,2026,مجلة البحوث المالیة والتجاریة,نميس نورالدين; علي عبد القادر; مروة مهران,10.21608/jsst.2026.483594.2263,https://openalex.org/W7159634404,['السياحة'],arab,0,article
ar,المقومات الطبيعية للجذب السياحي وأثرها على التنمية السياحية في وادي الديسة بمنطقة تبوك,2025,المجلة الجغرافية العربية,أسماء عبدالعزيز عبدالله اباالخيل; في ناصر ظافر السبيعي السبيعي,10.21608/agj.2025.343910.1245,https://openalex.org/W4409848643,['التنمية السياحية'],arab,0,article
ar,نحو استراتيجية جديدة للتسويق السياحي في المقصد السياحي المصري,2018,مجلة الأكاديمية للدراسات الاجتماعية والإنسانية,يحيى شحاتة حسن الزق,10.33858/0500-000-019-034,https://openalex.org/W2917183483,['السياحي'],arab,1,article
ar,"الاتجار بالبشر في العراق:, الأسباب - الآثار - المعالجات",2022,مجلة معهد العلوم الاقتصادية,سونيا آرزروني وارتان,10.54244/1902-025-002-010,https://openalex.org/W4412179378,['الآثار'],arab,0,article
ar,تطور القوة والقدرات الصينية بعد الحرب الباردة,2018,مجلة العلوم السياسية,أ.د.حميد شهاب احمد; الباحث زيد سلمان محمد,10.30907/jj.v0i56.128,https://openalex.org/W3017261749,['مبادرة الحزام والطريق'],china,0,article
ar,إشکالیة الهویة بالواجهات المعماریة بین الاصالة والعولمة,2021,مجلة العمارة والفنون والعلوم الإنسانية,محمد احمد بهاء الدین مصطفى; فتحى جوده; دالیا الشرقاوى,10.21608/mjaf.2020.43417.1862,https://openalex.org/W3118416775,['الموروث الثقافي'],arab,0,article
ar,جهود إمارة الشارقة في تطوير وتحديث المتاحف,2023,Al-Adab Journal,علي الظهوري; عمادالدين ابوالعينين,10.31973/aj.v1i147.4119,https://openalex.org/W4389783788,['المتاحف'],arab,0,article
ar,واقع القطاع السياحي في الجزائر,2020,مجلة افاق علوم الادارة والاقتصاد,مصطفى يونسي; عبد الحفيظ يحياوي; إحسان بن علي,,https://openalex.org/W3107247247,['السياحي'],arab,0,article
ar,تأثيل ( البنية العميقة (في مدونة التراث العربي,2022,مجلة الشرق الأوسط للعلوم الإنسانية والثقافية,آلاء علي عبد الله العنبكي,10.56961/mejhss.v2i3.265,https://openalex.org/W4303859807,['التراث الثقافي'],arab,0,article
ar,سياحة الطعام وأثرها فى جذب العملاء لمؤسسات الضيافة المصرية,2021,Mağallaẗ Al-Maʿhad Al-ʿālī Lil Dirāsāt Al-Nawʿiyyaẗ /Mağallaẗ Al-Maʿhad Al-ʿālī Lil Dirāsāt Al-Nawʿiyyaẗ,إبراهيم رمضان,10.21608/hiss.2022.185418,https://openalex.org/W3186387238,"['السائحين', 'الضيافة']",arab,0,article
ar,قوانين الحماية من العنف الأسري في )السعودية والإمارات والكويت): مقاربة مقاصدية في ضوء الخطاب الحداثي,2026,Journal of College of Sharia & Islamic Studies,وسن الرشيدي,10.29117/jcsis.2026.0432,https://openalex.org/W7126108801,['الموروث الثقافي'],arab,1,article
ar,السمات العامة لعمارة و فنون کنائس الحج بالاراضی المقدسة فی العصور الوسطى (دراسة مقارنة),2020,مجلة العمارة والفنون والعلوم الإنسانية,رشا عبد المنعم,10.21608/mjaf.2020.27683.1576,https://openalex.org/W3109592678,['الحج'],arab,0,article
ar,ثورة الإيمان - A Revolution of Belief,2010,DergiPark (Istanbul University),أ. د. كولن - Colin Turner ترنر,,https://openalex.org/W2601116404,['السائح'],arab,0,article
ar,أثر تطبيق إدارة الجودة المتكاملة بفنادق شرم الشيخ في تحقيق استدامة النزلاء,2024,مجلة کلية السياحة والفنادق جامعة المنصورة,حسام جابر احمد صالح,10.21608/mkaf.2024.396997,https://openalex.org/W4405658744,['السائحين'],arab,0,article
ar,السياحة الريفية ودورها المحتمل في تنمية المناطق الريفية في سورية,2013,DOAJ (DOAJ: Directory of Open Access Journals),نور الدين هرمز; ثناء أبازيد; ميساء اسبر,,https://openalex.org/W2600806304,['السياحة الريفية'],arab,0,article
ar,التنمية السياحية المستدامة : مسار نحو تنويع موارد الاقتصاد العراقي : دراسة تحليلية = Sustainable Tourism Development : A Route towards Diversifying the Resources of the Iraqi Economy : An Analytical Study,2020,مجلة رماح للبحوث والدراسات,إلهام خضير عباس شبر,10.12816/0058442,https://openalex.org/W3208078316,['التنمية السياحية'],arab,0,article
ar,التنمية السياحية وأثرها على النمو الاقتصادي في الجزائر وبعض الدول النامية خلال الفترة (1995-2018),2021,مجلة العلوم الانسانية,مولود كبير; عبدالحليم بن سعدة; إسماعيل قشام,10.37136/1003-021-002-050,https://openalex.org/W4411784015,['التنمية السياحية'],arab,0,article
ar,تخریط التأثیرات المتوقعة لارتفاع منسوب سطح البحر على مواقع التراث الثقافی فى مصر: دراسة حالة الإسکندریة,2021,مجلة کلية السياحة والفنادق - جامعة مدينة السادات,إسلام کمال; مجدی فکری; إسلام أبوالمجد; نشوة سلیمان,10.21608/mfth.2021.190350,https://openalex.org/W3193353890,"['التراث', 'التراث الثقافي']",arab,1,article
ar,امکانیه استخدام الموالد الدینیة کعنصر جذب لتنشیط السیاحة (المقومات – المشاکل – والتوصیات),2018,المجلة الدولية للتراث والسياحة والضيافة,مروة حمزه; هناء فاید; مصطفى ابوحمد,10.21608/jihtha.2018.31479,https://openalex.org/W2945298511,['الموروث الثقافي'],arab,1,article
ar,تحقيق الأداء المستدام في الفنادق من خلال التحول الرقمي والحوكمة البيئية: الدور المعدل للمحاسبة الخضراء والثقافة البيئية,2025,مجلة کلية السياحة والفنادق - جامعة مدينة السادات,ياسر عبد العاطي; هيثم دراز; عمرو دراز,10.21608/mfth.2025.461715,https://openalex.org/W4415553971,['الضيافة'],arab,0,article
ar,التراث الإسلامی کإطار لإنتاج عمل فنی مستدام,2021,مجلة العمارة والفنون والعلوم الإنسانية,راجیة عبد الحمید قطب بلال; أسماء أبو بکر النواوی,10.21608/mjaf.2020.46625.1976,https://openalex.org/W3119528603,['التبادل الثقافي'],arab,0,article
ar,دراسة مقارنة بين تصميم المسكن الإسلامى والمسكن المستقل (الفيلا).,2025,مجلة الفنون والعلوم التطبيقية,علياء محمد عبده طه; ياسر على معبد; سارة فتحى أحمد فهمى; أمل محفوظ أحمد,10.21608/maut.2025.431948,https://openalex.org/W4411246617,['التراث الثقافي'],arab,0,article
ar,استخدام مؤشر جودة المياه لتقييم نوعية المياه الجوفية بمنطقة النواحي الأربعة في ليبيا,2018,مجلة علوم البحار والتقنيات البيئية,خيري محمد العماري; عبدالرزاق مصباح الصادق عبدالعزيز,10.59743/jmset.v4i2.81,https://openalex.org/W4379211894,['السائح'],arab,1,article
ar,الآثار القانونية لعقود الاستثمار النفطي في العراق,2021,,منهل عبدالغني مصطفى,10.32894/1898-010-039-026,https://openalex.org/W4411625381,['الآثار'],arab,0,article
ar,"1. اسئلة البلاغة في النظرية والتاريخ والقراءة ""دراسات وحوارات""، محمد العمري، افريقيا الشرق، 2013. 2. أساس البلاغة، جار الله الزمخشري، دار احياء التراث العربي، بيروت – لبنان ، ط1- 2001. 3. الاستعارة الحية، بول ريكور ترجمة وتقديم محمد الولي، مراجعة وتقديم",2018,لارك,مشتاق طالب منعم,10.31185/lark.vol2.iss29.313,https://openalex.org/W2936030469,['التراث'],arab,1,article
ar,"السرد الرحلي الإفريقي العربي: من مرويات السفر إلى تفكيك مركزية العنف الاستعماري ""أسفار استوائية رحلات في قارة أفريقيا نموذجا""",2025,مجلة الشرق الأوسط للعلوم الإنسانية والثقافية,نُورَة أُخَّرُو,10.56961/mejhss.v5i2.907,https://openalex.org/W4412994106,['السفر'],arab,0,article
